,organism,%_match,BP_Match,NA,NA,MM-1,Len(match),LocF,LocR,Prob,Expect
gyrB_2_101,CP006698.1,100,9,0,0,8,16,75082,75074,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,80101,80093,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,99193,99185,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,101196,101188,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,113945,113937,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,118548,118540,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,178311,178303,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,191922,191914,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,195036,195028,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,220961,220953,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,279654,279646,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,3,11,281004,280996,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,300998,300990,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,319374,319366,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,333342,333334,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,345086,345078,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,351574,351566,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,364899,364891,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,388306,388298,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,455885,455877,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,473516,473508,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,496302,496294,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,536341,536333,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,543518,543510,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,654478,654470,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,658644,658636,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,663009,663001,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,671425,671417,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,686030,686022,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,735697,735689,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,736077,736069,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,737344,737336,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,758651,758643,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,772256,772248,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,797033,797025,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,855501,855493,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,884121,884113,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,908459,908451,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,951871,951863,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,1043788,1043780,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,1069806,1069798,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,1105812,1105804,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,1107624,1107616,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,1177336,1177328,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,1181971,1181963,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,1202027,1202019,964,18.3
gyrB_2_101,CP006698.1,92.308,13,1,0,6,18,1203324,1203312,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,1246104,1246096,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,1287858,1287850,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,1292426,1292418,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,3,11,1319526,1319518,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,1329860,1329852,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,1332748,1332740,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,1347973,1347965,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,1402135,1402127,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,1416022,1416014,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,1504412,1504404,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,1536836,1536828,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,1559359,1559351,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,1559422,1559414,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,1565764,1565756,964,18.3
gyrB_2_101,CP006698.1,92.308,13,1,0,5,17,1678891,1678879,964,18.3
gyrB_2_101,CP006698.1,92.308,13,1,0,8,20,1704892,1704880,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,1713964,1713956,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,1741558,1741550,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,1747988,1747980,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,1771125,1771117,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,1864125,1864117,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,1865013,1865005,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,1868033,1868025,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,1869258,1869250,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,3,11,1890552,1890544,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,1925385,1925377,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,1965973,1965965,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,2023210,2023202,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2025829,2025821,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,2063169,2063161,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,2065580,2065572,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,2069829,2069821,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2082282,2082274,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2124114,2124106,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,2127153,2127145,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,2129950,2129942,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2172159,2172151,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,2179694,2179686,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,2185861,2185853,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,2211174,2211166,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,2224533,2224525,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,3,11,2313207,2313199,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2326295,2326287,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,2333306,2333298,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,2338090,2338082,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,2357963,2357955,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,2382446,2382438,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,2432330,2432322,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,2444002,2443994,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,2520387,2520379,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,2543911,2543903,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,2569421,2569413,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,2665077,2665069,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,2698215,2698207,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,2711501,2711493,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,2721870,2721862,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,2836059,2836051,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,2878875,2878867,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,2879389,2879381,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2896626,2896618,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2901675,2901667,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,2907461,2907453,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,2954433,2954425,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,2956104,2956096,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,2981064,2981056,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,2985620,2985612,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,3011680,3011672,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,3063855,3063847,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,3066888,3066880,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,3102982,3102974,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,3114976,3114968,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,3130071,3130063,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,3172765,3172757,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,3188545,3188537,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,3197309,3197301,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,3254751,3254743,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,3303981,3303973,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,3372464,3372456,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,3394255,3394247,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,3455226,3455218,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,3465294,3465286,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,3510583,3510575,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,3528602,3528594,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,3529132,3529124,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,3568983,3568975,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,3590755,3590747,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,3625269,3625261,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,3691770,3691762,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,3707372,3707364,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,3729541,3729533,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,3790393,3790385,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,3812801,3812793,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,3834788,3834780,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,3867670,3867662,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,3907321,3907313,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,3912680,3912672,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,3920642,3920634,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,3941405,3941397,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,3991250,3991242,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,4005551,4005543,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,4,12,4046185,4046177,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,4056538,4056530,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,4059275,4059267,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,4060114,4060106,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,4065907,4065899,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,4093398,4093390,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,5,13,4118702,4118694,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,4123870,4123862,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,6,14,4124174,4124166,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,4151176,4151168,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,4179619,4179611,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,4195137,4195129,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,3,11,4222961,4222953,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,4243293,4243285,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,4288646,4288638,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,4343846,4343838,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,11,19,4383699,4383691,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,4464133,4464125,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,8,16,4472925,4472917,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,4490578,4490570,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,1,9,4541226,4541218,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,12,20,4555978,4555970,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,4573094,4573086,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,10,18,4584451,4584443,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,7,15,4604531,4604523,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,9,17,4613964,4613956,964,18.3
gyrB_2_101,CP006698.1,100,9,0,0,2,10,4636153,4636145,964,18.3
gyrB_2_101,U00096.3,100,20,0,0,1,20,3879997,3880016,2.63E-04,40.1
gyrB_2_101,U00096.3,100,13,0,0,8,20,1158506,1158494,4,26.3
gyrB_2_101,U00096.3,100,12,0,0,4,15,2718069,2718058,16,24.3
gyrB_2_101,U00096.3,100,11,0,0,9,19,1014982,1014992,62,22.3
gyrB_2_101,U00096.3,93.333,15,1,0,4,18,3475290,3475304,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,10,20,4592695,4592705,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,2,12,836500,836490,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,10,20,1435962,1435952,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,10,20,2123533,2123523,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,10,20,2355570,2355560,62,22.3
gyrB_2_101,U00096.3,93.333,15,1,0,4,18,2368701,2368687,62,22.3
gyrB_2_101,U00096.3,93.333,15,1,0,2,16,2901267,2901253,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,10,20,3028781,3028771,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,1,11,3167725,3167715,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,8,18,3284406,3284396,62,22.3
gyrB_2_101,U00096.3,100,11,0,0,6,16,4356148,4356138,62,22.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,203949,203958,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,330101,330110,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,11,20,417782,417791,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,423524,423533,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,904405,904414,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,2,11,932374,932383,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,11,20,1163224,1163233,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,1358298,1358307,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,1479829,1479838,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,1710655,1710664,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,1719658,1719667,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,6,15,1793849,1793858,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,1811352,1811361,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,7,16,2552595,2552604,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,2612513,2612522,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,2630753,2630762,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,2865348,2865357,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,5,14,2873268,2873277,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,4,13,2901053,2901062,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,2911826,2911835,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,7,16,2985223,2985232,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,3160199,3160208,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,11,20,3175432,3175441,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,3,12,3768880,3768889,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,4067770,4067779,244,20.3
gyrB_2_101,U00096.3,88.889,18,2,0,1,18,4076517,4076534,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,4143382,4143391,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,11,20,4244817,4244826,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,4250755,4250764,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,4256892,4256901,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,11,20,4298918,4298927,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,4373375,4373384,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,4429101,4429110,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,4456870,4456879,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,4542482,4542491,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,4589445,4589454,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,7,16,74362,74353,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,11,20,109342,109333,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,2,11,236270,236261,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,7,16,308714,308705,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,7,16,742289,742280,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,3,12,771359,771350,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,2,11,926389,926380,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,7,16,1075810,1075801,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,7,16,1390379,1390370,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,1675732,1675723,244,20.3
gyrB_2_101,U00096.3,92.857,14,1,0,5,18,1817005,1816992,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,5,14,1911937,1911928,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,2185210,2185201,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,2193282,2193273,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,2295054,2295045,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,11,20,2440811,2440802,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,5,14,2495157,2495148,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,2552145,2552136,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,2635676,2635667,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,6,15,2777132,2777123,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,6,15,2842246,2842237,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,10,19,3038957,3038948,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,4,13,3142885,3142876,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,3187912,3187903,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,3541373,3541364,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,8,17,3567642,3567633,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,2,11,3721818,3721809,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,3780130,3780121,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,4016176,4016167,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,4068646,4068637,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,5,14,4100420,4100411,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,9,18,4261194,4261185,244,20.3
gyrB_2_101,U00096.3,100,10,0,0,1,10,4358099,4358090,244,20.3
gyrB_2_101,U00096.3,92.308,13,1,0,6,18,13476,13488,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,9,17,18086,18094,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,23178,23186,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,27097,27105,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,5,13,61529,61537,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,9,17,92810,92818,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,105584,105592,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,143773,143781,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,151653,151661,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,8,16,192330,192338,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,236758,236766,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,250765,250773,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,283800,283808,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,297370,297378,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,338460,338468,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,341340,341348,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,7,15,343481,343489,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,1,9,344671,344679,964,18.3
gyrB_2_101,U00096.3,92.308,13,1,0,4,16,387900,387912,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,439862,439870,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,449640,449648,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,3,11,458570,458578,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,469669,469677,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,1,9,497682,497690,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,526401,526409,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,7,15,550967,550975,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,9,17,553116,553124,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,2,10,569841,569849,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,619073,619081,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,640155,640163,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,1,9,685007,685015,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,9,17,689174,689182,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,6,14,691289,691297,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,7,15,695374,695382,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,732866,732874,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,734737,734745,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,736561,736569,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,736941,736949,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,738208,738216,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,743876,743884,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,744939,744947,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,779908,779916,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,936911,936919,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,940302,940310,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,979212,979220,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,982789,982797,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,1009161,1009169,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,6,14,1038546,1038554,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,1043945,1043953,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,1104677,1104685,964,18.3
gyrB_2_101,U00096.3,92.308,13,1,0,7,19,1121842,1121854,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,7,15,1127304,1127312,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,7,15,1136047,1136055,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,1168459,1168467,964,18.3
gyrB_2_101,U00096.3,92.308,13,1,0,3,15,1183480,1183492,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,1257704,1257712,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,2,10,1309076,1309084,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,7,15,1380872,1380880,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,1407373,1407381,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,1471015,1471023,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,8,16,1514522,1514530,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,1527427,1527435,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,1528855,1528863,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,1531932,1531940,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,1,9,1559055,1559063,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,1,9,1582044,1582052,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,11,19,1631175,1631183,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,8,16,1703769,1703777,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,2,10,1765943,1765951,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,1,9,1801776,1801784,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,1805374,1805382,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,9,17,1825505,1825513,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,6,14,1862604,1862612,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,3,11,1865568,1865576,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,8,16,1911382,1911390,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,9,17,1940695,1940703,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,10,18,1958709,1958717,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,9,17,1975369,1975377,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,12,20,2021991,2021999,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,2,10,2128219,2128227,964,18.3
gyrB_2_101,U00096.3,100,9,0,0,1,9,2132569,2132577,964,18.3
